BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PERCENT_COMMENTS,DEFECT_LABEL,_source_file
13.0,3.0,10.0,9.0,0.21,4.0,5.0,0.0,33.0,3.0,0.0,29.94,36.35,39555.7,0.36,190.0,0.03,2197.54,1088.3,9.0,7.0,33.0,42.0,0.0,3.0,5.0,26.0,0.16,58.0,70.0,120.0,26.0,27.0,0.0,32.65,1,MC1.arff
5.0,1.0,8.0,3.0,0.25,4.0,1.0,0.33,10.0,1.0,0.0,20.67,7.94,1304.74,0.05,38.0,0.13,72.49,164.23,10.0,4.0,2.0,12.0,0.33,2.0,4.0,9.0,0.13,23.0,13.0,25.0,9.0,11.0,0.0,87.5,1,PC4.arff
3.0,9.0,4.0,2.0,0.13,2.0,2.0,1.0,14.0,1.0,0.0,61.47,4.05,1009.6,0.08,53.0,0.25,56.09,249.12,2.0,18.0,13.0,15.0,0.5,1.0,2.0,14.0,0.04,46.0,22.0,31.0,19.0,7.0,1.0,60.61,1,PC3.arff
43.0,9.0,58.0,25.0,0.19,28.0,13.0,0.52,100.0,19.0,0.75,48.08,46.14,102368.56,0.74,348.0,0.02,5687.14,2218.51,4.0,35.0,131.0,135.0,0.76,15.0,29.0,77.0,0.13,189.0,133.0,215.0,49.0,34.0,0.0,22.94,1,PC5.arff
12.0,7.0,4.0,9.0,0.18,2.0,8.0,0.89,28.0,1.0,0.0,54.76,21.31,24859.27,0.39,191.0,0.05,1381.07,1166.73,3.0,1.0,46.0,49.0,0.11,1.0,2.0,21.0,0.15,61.0,75.0,116.0,44.0,25.0,0.0,8.0,1,PC1.arff
7.0,2.0,10.0,4.0,0.18,4.0,2.0,0.5,13.0,3.0,0.67,20.81,13.0,3516.67,0.09,59.0,0.08,195.37,270.51,3.0,13.0,19.0,22.0,0.75,3.0,5.0,11.0,0.1,41.0,26.0,33.0,12.0,12.0,0.0,45.71,1,PC5.arff
3.0,1.0,4.0,2.0,0.22,2.0,2.0,1.0,6.0,1.0,0.0,19.24,10.63,2172.39,0.07,43.0,0.09,120.69,204.46,0.0,0.0,9.0,9.0,0.5,1.0,2.0,6.0,0.18,11.0,17.0,26.0,12.0,15.0,4.0,0.0,0,PC3.arff
11.0,1.0,14.0,6.0,0.32,4.0,2.0,0.33,16.0,5.0,0.8,21.67,17.6,6713.93,0.13,77.0,0.06,373.0,381.47,2.0,0.0,17.0,19.0,0.83,5.0,7.0,12.0,0.24,25.0,33.0,44.0,15.0,16.0,0.0,10.53,1,PC5.arff
23.0,2.0,38.0,12.0,0.18,16.0,3.0,0.25,41.0,11.0,0.91,80.39,13.95,15650.31,0.37,183.0,0.07,869.46,1121.66,1.0,20.0,64.0,65.0,0.92,11.0,19.0,31.0,0.12,97.0,87.0,96.0,53.0,17.0,2.0,24.71,1,PC3.arff
9.0,2.0,6.0,6.0,0.1,2.0,4.0,0.67,17.0,4.0,0.6,37.8,32.22,39260.58,0.41,180.0,0.03,2181.14,1218.27,0.0,1.0,60.0,60.0,0.67,2.0,3.0,13.0,0.09,69.0,61.0,119.0,53.0,56.0,0.0,1.64,0,PC5.arff
17.0,0.0,32.0,9.0,0.47,16.0,1.0,0.11,33.0,1.0,0.0,76.91,15.85,19327.77,0.41,222.0,0.06,1073.76,1219.19,17.0,0.0,2.0,19.0,0.11,8.0,16.0,26.0,0.39,23.0,98.0,124.0,34.0,11.0,1.0,89.47,1,PC3.arff
5.0,5.0,8.0,3.0,0.07,4.0,2.0,0.0,31.0,3.0,1.0,55.48,19.5,21096.95,0.36,197.0,0.05,1172.05,1081.9,2.0,4.0,39.0,41.0,1.0,2.0,4.0,30.0,0.05,60.0,96.0,101.0,32.0,13.0,0.0,13.33,1,MC1.arff
3.0,4.0,4.0,2.0,0.17,2.0,2.0,1.0,8.0,1.0,0.0,27.68,8.25,1884.3,0.08,52.0,0.12,104.68,228.4,1.0,0.0,11.0,12.0,0.5,1.0,2.0,8.0,0.13,16.0,15.0,37.0,10.0,11.0,1.0,8.33,1,PC4.arff
5.0,2.0,6.0,3.0,0.3,2.0,2.0,0.67,10.0,3.0,1.0,14.12,10.89,1674.72,0.05,34.0,0.09,93.04,153.8,0.0,0.0,10.0,10.0,1.0,2.0,3.0,9.0,0.25,12.0,14.0,20.0,9.0,14.0,2.0,0.0,0,PC3.arff
25.0,6.0,36.0,13.0,0.22,12.0,7.0,0.54,45.0,10.0,0.75,117.25,17.36,35353.17,0.68,316.0,0.06,1964.06,2035.97,12.0,6.0,47.0,59.0,0.77,12.0,26.0,34.0,0.13,102.0,143.0,173.0,70.0,17.0,1.0,27.69,1,PC3.arff
26.0,2.0,38.0,15.0,0.25,18.0,13.0,0.87,49.0,1.0,0.0,41.83,32.61,44501.35,0.45,243.0,0.03,2472.3,1364.37,2.0,9.0,58.0,60.0,0.07,10.0,19.0,36.0,0.21,71.0,103.0,140.0,30.0,19.0,0.0,15.94,1,PC5.arff
3.0,0.0,4.0,2.0,0.25,2.0,1.0,0.0,6.0,1.0,0.0,8.88,9.0,719.59,0.03,21.0,0.11,39.98,79.95,0.0,1.0,8.0,8.0,0.0,1.0,2.0,6.0,0.18,11.0,10.0,11.0,5.0,9.0,0.0,11.11,0,MC1.arff
7.0,3.0,12.0,4.0,0.15,6.0,4.0,1.0,16.0,1.0,0.0,23.42,21.94,11272.23,0.17,101.0,0.05,626.23,513.83,1.0,5.0,26.0,27.0,0.25,3.0,6.0,14.0,0.09,43.0,39.0,62.0,16.0,18.0,0.0,18.75,1,PC4.arff
9.0,3.0,16.0,5.0,0.21,8.0,4.0,0.8,19.0,4.0,0.75,33.28,15.94,8459.67,0.18,95.0,0.06,469.98,530.57,5.0,37.0,19.0,24.0,0.8,4.0,8.0,16.0,0.06,77.0,41.0,54.0,27.0,21.0,3.0,68.85,1,PC3.arff
49.0,8.0,90.0,25.0,0.16,42.0,9.0,0.36,117.0,12.0,0.46,104.25,54.33,307757.08,1.89,790.0,0.02,17097.62,5664.24,33.0,58.0,128.0,161.0,0.48,24.0,45.0,94.0,0.11,233.0,326.0,464.0,108.0,36.0,0.0,41.55,0,CM1.arff
19.0,5.0,36.0,10.0,0.26,16.0,6.0,0.6,39.0,4.0,0.33,42.38,16.67,11773.23,0.24,131.0,0.06,654.07,706.39,5.0,11.0,34.0,39.0,0.4,10.0,18.0,31.0,0.18,56.0,60.0,71.0,27.0,15.0,0.0,32.0,0,PC5.arff
5.0,0.0,8.0,3.0,0.18,4.0,1.0,0.33,10.0,1.0,0.0,14.37,14.67,3092.19,0.07,48.0,0.07,171.79,210.83,14.0,1.0,3.0,17.0,0.33,2.0,4.0,9.0,0.14,22.0,22.0,26.0,9.0,12.0,4.0,83.33,0,PC2.arff
12.0,6.0,12.0,7.0,0.19,6.0,6.0,0.86,27.0,1.0,0.0,34.98,19.08,12734.58,0.22,123.0,0.05,707.48,667.43,0.0,3.0,37.0,37.0,0.14,3.0,6.0,22.0,0.16,44.0,53.0,70.0,25.0,18.0,0.0,7.5,1,PC5.arff
9.0,4.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,41.32,15.39,9789.35,0.21,124.0,0.06,543.85,636.03,1.0,0.0,43.0,44.0,0.2,4.0,8.0,17.0,0.1,52.0,59.0,65.0,23.0,12.0,0.0,2.27,1,PC5.arff
11.0,5.0,18.0,6.0,0.43,8.0,5.0,0.0,23.0,4.0,0.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,2.0,0.0,12.0,14.0,0.0,5.0,9.0,19.0,0.35,17.0,16.0,24.0,12.0,8.0,0.0,14.29,1,MC1.arff
1.0,9.0,0.0,1.0,0.09,0.0,1.0,1.0,10.0,1.0,0.0,12.68,10.0,1267.97,0.04,40.0,0.1,70.44,126.8,0.0,0.0,11.0,11.0,1.0,0.0,0.0,11.0,0.08,13.0,10.0,30.0,3.0,6.0,0.0,0.0,1,MC1.arff
3.0,4.0,4.0,2.0,0.1,2.0,1.0,0.0,9.0,1.0,0.0,34.39,17.33,10332.61,0.2,124.0,0.06,574.03,596.11,0.0,4.0,21.0,21.0,0.0,1.0,2.0,9.0,0.06,32.0,40.0,84.0,15.0,13.0,0.0,16.0,0,MC1.arff
3.0,1.0,4.0,2.0,0.4,2.0,1.0,0.5,6.0,1.0,0.0,12.14,5.33,345.2,0.02,17.0,0.19,19.18,64.73,3.0,0.0,2.0,5.0,0.5,1.0,2.0,6.0,0.29,7.0,8.0,9.0,6.0,8.0,3.0,60.0,0,PC2.arff
3.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,8.79,7.88,544.86,0.02,20.0,0.13,30.27,69.19,6.0,0.0,2.0,8.0,0.5,1.0,2.0,6.0,0.2,10.0,9.0,11.0,4.0,7.0,2.0,75.0,0,PC2.arff
3.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,30.96,6.07,1141.33,0.06,41.0,0.16,63.41,187.98,0.0,0.0,12.0,12.0,0.5,1.0,2.0,7.0,0.1,21.0,17.0,24.0,14.0,10.0,0.0,0.0,1,PC1.arff
5.0,4.0,8.0,3.0,0.14,4.0,3.0,1.0,14.0,1.0,0.0,37.4,17.11,10951.11,0.21,128.0,0.06,608.4,640.0,1.0,10.0,21.0,22.0,0.33,2.0,4.0,13.0,0.07,42.0,44.0,84.0,18.0,14.0,0.0,34.38,0,PC4.arff
5.0,3.0,8.0,3.0,0.27,4.0,2.0,0.0,12.0,1.0,0.0,16.47,12.0,2371.85,0.07,45.0,0.08,131.77,197.65,0.0,0.0,11.0,11.0,0.0,2.0,4.0,11.0,0.18,17.0,18.0,27.0,9.0,12.0,1.0,0.0,0,MC1.arff
13.0,17.0,12.0,8.0,0.19,6.0,6.0,0.75,47.0,5.0,0.57,99.17,12.98,16702.0,0.43,217.0,0.08,927.89,1286.97,2.0,6.0,41.0,43.0,0.63,3.0,6.0,41.0,0.13,60.0,73.0,144.0,45.0,16.0,1.0,16.32,1,KC3.arff
3.0,3.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,34.85,6.75,1587.77,0.08,52.0,0.15,88.21,235.23,0.0,0.0,12.0,12.0,0.5,1.0,2.0,7.0,0.12,17.0,21.0,31.0,14.0,9.0,0.0,0.0,1,PC5.arff
19.0,3.0,34.0,10.0,0.1,16.0,3.0,0.3,49.0,1.0,0.0,45.63,55.2,139045.04,0.84,430.0,0.02,7724.72,2518.93,0.0,27.0,104.0,104.0,0.1,9.0,17.0,41.0,0.06,157.0,168.0,262.0,35.0,23.0,0.0,20.61,1,MC2.arff
5.0,1.0,14.0,3.0,0.1,4.0,2.0,0.67,10.0,1.0,0.0,26.58,11.14,3299.71,0.1,63.0,0.09,183.32,296.13,11.0,0.0,18.0,29.0,0.33,5.0,7.0,9.0,0.08,38.0,26.0,37.0,14.0,12.0,0.0,37.93,0,PC5.arff
3.0,2.0,4.0,2.0,0.15,2.0,1.0,0.0,8.0,1.0,0.0,26.92,12.44,4168.89,0.11,67.0,0.08,231.6,335.0,9.0,1.0,4.0,13.0,0.0,1.0,2.0,8.0,0.1,21.0,32.0,35.0,18.0,14.0,0.0,71.43,0,MC1.arff
9.0,0.0,16.0,5.0,0.45,8.0,1.0,0.2,17.0,3.0,0.5,16.86,17.14,4949.88,0.1,63.0,0.06,274.99,288.85,0.0,0.0,11.0,11.0,0.6,4.0,8.0,14.0,0.42,12.0,29.0,34.0,11.0,13.0,2.0,0.0,0,PC3.arff
1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,6.79,8.0,434.27,0.02,21.0,0.13,24.13,54.28,0.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,0.13,8.0,8.0,13.0,2.0,4.0,0.0,0.0,0,PC4.arff
25.0,4.0,48.0,13.0,0.14,24.0,13.0,1.0,54.0,1.0,0.0,64.05,27.63,48905.89,0.59,309.0,0.04,2716.99,1769.93,8.0,0.0,86.0,94.0,0.08,12.0,24.0,43.0,0.12,112.0,140.0,169.0,38.0,15.0,0.0,8.51,1,PC5.arff
17.0,2.0,22.0,10.0,0.26,10.0,2.0,0.2,32.0,1.0,0.0,23.31,30.11,21129.06,0.23,131.0,0.03,1173.84,701.84,4.0,6.0,35.0,39.0,0.1,6.0,11.0,24.0,0.14,69.0,52.0,79.0,19.0,22.0,0.0,22.22,0,PC4.arff
7.0,2.0,12.0,4.0,0.24,6.0,2.0,0.5,15.0,1.0,0.0,15.95,27.3,11891.1,0.15,95.0,0.04,660.62,435.57,14.0,0.0,3.0,17.0,0.25,3.0,6.0,13.0,0.2,20.0,39.0,56.0,10.0,14.0,5.0,82.35,0,PC2.arff
3.0,4.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,51.53,6.92,2469.63,0.12,69.0,0.14,137.2,356.72,0.0,1.0,13.0,13.0,0.5,1.0,2.0,8.0,0.08,25.0,36.0,33.0,26.0,10.0,4.0,7.14,1,PC5.arff
23.0,0.0,24.0,12.0,0.71,2.0,1.0,0.08,25.0,12.0,1.0,21.89,15.5,5258.95,0.11,74.0,0.06,292.16,339.29,0.0,2.0,17.0,17.0,1.0,11.0,95.0,15.0,0.55,22.0,31.0,43.0,12.0,12.0,0.0,10.53,1,PC5.arff
3.0,1.0,4.0,2.0,0.33,2.0,1.0,0.5,7.0,1.0,0.0,15.74,5.71,513.85,0.03,22.0,0.18,28.55,89.92,5.0,2.0,1.0,6.0,0.5,1.0,2.0,7.0,0.2,10.0,8.0,14.0,7.0,10.0,0.0,87.5,0,PC2.arff
11.0,7.0,20.0,6.0,0.18,10.0,4.0,0.67,26.0,1.0,0.0,51.05,19.74,19886.3,0.34,172.0,0.05,1104.79,1007.57,0.0,14.0,34.0,34.0,0.17,5.0,10.0,22.0,0.09,68.0,75.0,97.0,38.0,20.0,1.0,29.17,1,PC3.arff
17.0,4.0,30.0,9.0,0.1,14.0,2.0,0.22,44.0,3.0,0.25,75.47,27.68,57833.24,0.7,318.0,0.04,3212.96,2089.21,11.0,44.0,80.0,91.0,0.33,8.0,15.0,37.0,0.05,167.0,126.0,192.0,66.0,29.0,0.0,40.74,1,PC1.arff
3.0,3.0,4.0,2.0,0.25,2.0,2.0,1.0,9.0,1.0,0.0,25.48,6.92,1221.36,0.06,39.0,0.14,67.85,176.42,0.0,6.0,8.0,8.0,0.0,1.0,2.0,9.0,0.11,19.0,18.0,21.0,13.0,10.0,0.0,42.86,0,MC1.arff
15.0,12.0,24.0,8.0,0.23,10.0,5.0,0.0,43.0,7.0,0.0,73.7,11.83,10320.65,0.29,153.0,0.08,573.37,872.17,1.0,6.0,34.0,35.0,0.0,7.0,12.0,37.0,0.16,50.0,71.0,82.0,39.0,13.0,0.0,17.07,0,MC1.arff
7.0,2.0,10.0,4.0,0.18,4.0,2.0,0.5,13.0,3.0,0.67,21.49,14.0,4211.59,0.1,64.0,0.07,233.98,300.83,3.0,13.0,19.0,22.0,0.75,3.0,5.0,11.0,0.1,41.0,28.0,36.0,13.0,13.0,0.0,45.71,1,PC5.arff
31.0,8.0,52.0,16.0,0.15,22.0,10.0,0.63,61.0,9.0,0.53,45.07,43.48,85224.2,0.65,339.0,0.02,4734.68,1959.88,52.0,21.0,52.0,104.0,0.56,15.0,26.0,47.0,0.11,151.0,121.0,218.0,32.0,23.0,1.0,58.4,1,PC4.arff
29.0,8.0,56.0,15.0,0.1,28.0,6.0,0.4,74.0,11.0,0.71,118.83,46.92,261640.64,1.86,781.0,0.02,14535.59,5575.99,2.0,65.0,149.0,151.0,0.73,14.0,28.0,61.0,0.07,227.0,333.0,448.0,110.0,31.0,6.0,31.02,0,CM1.arff
11.0,1.0,20.0,6.0,0.03,10.0,1.0,0.17,36.0,1.0,0.0,894.09,6.47,37418.93,1.93,768.0,0.15,2078.83,5784.1,0.0,0.0,187.0,187.0,0.17,5.0,10.0,32.0,0.03,191.0,386.0,382.0,179.0,6.0,0.0,0.0,0,PC5.arff
3.0,3.0,4.0,2.0,0.1,2.0,2.0,1.0,8.0,1.0,0.0,48.42,7.26,2552.29,0.12,68.0,0.14,141.79,351.55,0.0,2.0,20.0,20.0,0.5,1.0,2.0,8.0,0.07,27.0,33.0,35.0,25.0,11.0,1.0,9.09,1,MW1.arff
1.0,0.0,0.0,1.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,20.26,91.87,171052.56,0.62,489.0,0.01,9502.92,1861.8,0.0,1.0,20.0,20.0,1.0,0.0,0.0,2.0,0.04,27.0,245.0,244.0,8.0,6.0,3.0,4.76,0,PC4.arff
5.0,1.0,8.0,3.0,0.23,4.0,2.0,0.0,10.0,1.0,0.0,14.97,9.29,1290.47,0.05,34.0,0.11,71.69,138.97,0.0,0.0,13.0,13.0,0.0,2.0,4.0,9.0,0.17,18.0,13.0,21.0,7.0,10.0,1.0,0.0,0,MC1.arff
13.0,0.0,0.0,7.0,1.0,0.0,1.0,0.14,19.0,7.0,1.0,23.57,7.11,1191.72,0.06,41.0,0.14,66.21,167.59,0.0,0.0,7.0,7.0,1.0,0.0,0.0,14.0,0.88,8.0,16.0,25.0,9.0,8.0,1.0,0.0,0,PC4.arff
23.0,13.0,20.0,14.0,0.18,10.0,13.0,0.93,80.0,1.0,0.0,115.54,19.78,45226.86,0.76,367.0,0.05,2512.6,2285.98,0.0,2.0,79.0,79.0,0.07,5.0,10.0,68.0,0.15,91.0,135.0,232.0,58.0,17.0,0.0,2.47,1,KC3.arff
53.0,18.0,92.0,27.0,0.2,40.0,27.0,1.0,123.0,11.0,0.38,121.76,24.32,72041.28,0.99,454.0,0.04,4002.29,2961.7,9.0,14.0,127.0,136.0,0.41,26.0,54.0,98.0,0.16,166.0,200.0,254.0,74.0,18.0,3.0,15.33,0,PC5.arff
21.0,4.0,38.0,11.0,0.24,18.0,3.0,0.27,49.0,8.0,0.7,19.25,40.59,31716.38,0.26,150.0,0.02,1762.02,781.42,3.0,47.0,42.0,45.0,0.73,10.0,19.0,40.0,0.11,103.0,69.0,81.0,17.0,20.0,0.0,54.35,0,PC5.arff
1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.25,4.0,2.0,3.0,2.0,3.0,0.0,0.0,0,MC1.arff
3.0,4.0,4.0,2.0,0.08,2.0,1.0,0.5,20.0,1.0,0.0,81.51,15.32,19133.0,0.42,216.0,0.07,1062.94,1248.77,23.0,15.0,1.0,24.0,0.5,1.0,2.0,20.0,0.05,42.0,99.0,117.0,42.0,13.0,2.0,97.44,1,PC2.arff
313.0,5.0,462.0,157.0,0.32,150.0,3.0,0.02,502.0,122.0,0.78,130.11,110.29,1582684.27,4.78,2216.0,0.01,87926.9,14350.23,7.0,100.0,478.0,485.0,0.78,156.0,255.0,347.0,0.24,647.0,761.0,1455.0,69.0,20.0,0.0,18.29,1,PC5.arff
9.0,5.0,16.0,5.0,0.25,8.0,4.0,0.8,24.0,4.0,0.0,34.96,10.5,3854.18,0.12,71.0,0.1,214.12,367.06,16.0,6.0,4.0,20.0,0.8,4.0,8.0,21.0,0.19,27.0,33.0,38.0,22.0,14.0,2.0,84.62,0,PC2.arff
1.0,10.0,0.0,1.0,0.07,0.0,1.0,1.0,11.0,1.0,0.0,59.86,4.16,1034.06,0.08,55.0,0.24,57.45,248.8,3.0,7.0,11.0,14.0,1.0,0.0,0.0,12.0,0.03,37.0,19.0,36.0,16.0,7.0,0.0,47.62,1,PC4.arff
26.0,13.0,20.0,17.0,0.15,8.0,13.0,0.76,65.0,5.0,0.25,118.43,23.9,67644.11,0.94,405.0,0.04,3758.01,2830.42,4.0,0.0,112.0,116.0,0.29,6.0,10.0,50.0,0.12,145.0,169.0,236.0,99.0,28.0,0.0,3.45,0,PC3.arff
5.0,7.0,8.0,3.0,0.13,4.0,3.0,1.0,22.0,1.0,0.0,66.6,8.84,5203.41,0.2,113.0,0.11,289.08,588.67,1.0,0.0,23.0,24.0,0.0,2.0,4.0,21.0,0.11,28.0,55.0,58.0,28.0,9.0,0.0,4.17,0,MC1.arff
11.0,1.0,16.0,6.0,0.27,6.0,3.0,0.5,18.0,6.0,1.0,36.66,13.45,6637.2,0.16,94.0,0.07,368.73,493.31,4.0,7.0,18.0,22.0,1.0,5.0,8.0,14.0,0.13,47.0,37.0,57.0,22.0,16.0,1.0,37.93,1,PC3.arff
3.0,4.0,4.0,2.0,0.07,2.0,2.0,1.0,24.0,1.0,0.0,38.14,38.52,56592.42,0.49,282.0,0.03,3144.02,1469.07,8.0,5.0,20.0,28.0,0.5,1.0,2.0,24.0,0.05,41.0,113.0,169.0,22.0,15.0,0.0,39.39,1,PC4.arff
3.0,2.0,4.0,2.0,0.67,2.0,2.0,1.0,6.0,1.0,0.0,14.28,4.0,228.44,0.02,15.0,0.25,12.69,57.11,0.0,0.0,3.0,3.0,0.0,1.0,2.0,6.0,0.4,5.0,6.0,9.0,6.0,8.0,0.0,0.0,0,MC1.arff
3.0,2.0,4.0,2.0,0.5,2.0,2.0,1.0,7.0,1.0,0.0,13.11,4.8,301.96,0.02,17.0,0.21,16.78,62.91,3.0,0.0,1.0,4.0,0.5,1.0,2.0,7.0,0.33,6.0,6.0,11.0,5.0,8.0,1.0,75.0,0,PC2.arff
3.0,1.0,4.0,2.0,0.14,2.0,2.0,1.0,6.0,1.0,0.0,20.76,2.5,129.72,0.02,15.0,0.4,7.21,51.89,2.0,0.0,12.0,14.0,0.5,1.0,2.0,6.0,0.12,17.0,6.0,9.0,6.0,5.0,2.0,14.29,0,CM1.arff
11.0,3.0,18.0,1.0,0.02,8.0,1.0,1.0,25.0,1.0,0.0,50.41,21.37,23025.22,0.36,189.0,0.05,1279.18,1077.38,11.0,1.0,34.0,45.0,1.0,5.0,9.0,21.0,0.02,64.0,88.0,101.0,35.0,17.0,5.0,26.09,1,PC5.arff
11.0,8.0,18.0,6.0,0.1,8.0,3.0,0.5,25.0,1.0,0.0,98.09,20.0,39236.98,0.65,314.0,0.05,2179.83,1961.85,0.0,17.0,58.0,58.0,0.17,5.0,9.0,21.0,0.06,94.0,150.0,164.0,60.0,16.0,0.0,22.67,1,PC1.arff
23.0,2.0,44.0,12.0,0.17,22.0,1.0,0.08,51.0,1.0,0.0,160.24,23.38,87570.07,1.25,536.0,0.04,4865.0,3745.93,1.0,15.0,68.0,69.0,0.08,11.0,22.0,41.0,0.12,102.0,236.0,300.0,106.0,21.0,0.0,19.05,1,PC1.arff
3.0,1.0,4.0,2.0,0.18,2.0,1.0,0.5,7.0,1.0,0.0,17.13,10.0,1713.0,0.06,39.0,0.1,95.17,171.3,2.0,5.0,9.0,11.0,0.5,1.0,2.0,7.0,0.1,20.0,15.0,24.0,9.0,12.0,1.0,43.75,0,CM1.arff
15.0,3.0,28.0,8.0,0.24,14.0,4.0,0.5,40.0,1.0,0.0,56.82,11.24,7181.41,0.21,115.0,0.09,398.97,638.78,0.0,0.0,34.0,34.0,0.13,7.0,14.0,34.0,0.2,40.0,53.0,62.0,33.0,14.0,3.0,0.0,0,PC3.arff
3.0,1.0,4.0,2.0,0.25,2.0,1.0,0.0,6.0,1.0,0.0,17.45,8.13,1151.94,0.05,34.0,0.12,64.0,141.78,0.0,1.0,8.0,8.0,0.0,1.0,2.0,6.0,0.18,11.0,13.0,21.0,8.0,10.0,0.0,11.11,0,MC1.arff
1.0,16.0,0.0,1.0,0.01,0.0,1.0,1.0,17.0,1.0,0.0,521.19,4.97,12891.45,0.86,391.0,0.2,716.19,2592.08,0.0,2.0,96.0,96.0,1.0,0.0,0.0,18.0,0.01,106.0,187.0,204.0,94.0,5.0,0.0,2.04,1,PC5.arff
3.0,0.0,4.0,2.0,0.29,2.0,1.0,0.5,6.0,1.0,0.0,12.06,6.0,434.04,0.02,19.0,0.17,24.11,72.34,1.0,0.0,6.0,7.0,0.5,1.0,2.0,6.0,0.17,12.0,9.0,10.0,6.0,8.0,1.0,14.29,0,PC3.arff
1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.25,4.0,1.0,5.0,1.0,5.0,0.0,0.0,0,PC5.arff
3.0,0.0,4.0,2.0,0.22,2.0,1.0,0.5,6.0,1.0,0.0,14.17,3.75,199.32,0.02,16.0,0.27,11.07,53.15,0.0,1.0,9.0,9.0,0.5,1.0,2.0,6.0,0.17,12.0,5.0,11.0,4.0,6.0,0.0,10.0,0,MW1.arff
3.0,5.0,4.0,2.0,0.07,2.0,2.0,1.0,9.0,1.0,0.0,72.35,9.93,7127.8,0.24,140.0,0.1,395.99,718.1,1.0,3.0,28.0,29.0,0.5,1.0,2.0,9.0,0.02,106.0,67.0,73.0,27.0,8.0,0.0,12.5,1,PC1.arff
7.0,1.0,12.0,4.0,0.21,6.0,2.0,0.5,14.0,1.0,0.0,18.3,10.39,1975.6,0.06,44.0,0.1,109.76,190.16,3.0,5.0,16.0,19.0,0.25,3.0,6.0,12.0,0.13,30.0,17.0,27.0,9.0,11.0,0.0,33.33,1,PC5.arff
97.0,3.0,168.0,49.0,0.18,72.0,8.0,0.16,210.0,34.0,0.69,54.71,125.67,864010.77,2.29,1118.0,0.01,48000.6,6875.42,0.0,51.0,265.0,265.0,0.69,48.0,86.0,163.0,0.14,353.0,435.0,683.0,45.0,26.0,0.0,16.14,1,MC2.arff
11.0,4.0,20.0,6.0,0.12,10.0,6.0,1.0,24.0,1.0,0.0,43.8,17.37,13214.9,0.25,142.0,0.06,734.16,760.77,2.0,0.0,47.0,49.0,0.17,5.0,10.0,20.0,0.1,58.0,67.0,75.0,27.0,14.0,0.0,4.08,1,PC5.arff
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,19.25,316.29,1925547.43,2.02,1522.0,0.0,106974.86,6088.0,0.0,27.0,412.0,412.0,1.0,0.0,0.0,43.0,0.0,468.0,492.0,1030.0,7.0,9.0,0.0,6.15,0,PC5.arff
37.0,8.0,54.0,19.0,0.22,20.0,11.0,0.58,66.0,9.0,0.44,49.82,40.73,82664.9,0.68,330.0,0.02,4592.49,2029.42,15.0,24.0,71.0,86.0,0.47,17.0,27.0,49.0,0.16,120.0,141.0,189.0,45.0,26.0,0.0,35.45,1,PC5.arff
1.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,16.45,5.71,537.21,0.03,23.0,0.18,29.84,94.01,0.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,0.1,10.0,8.0,15.0,7.0,10.0,1.0,33.33,0,PC4.arff
